avg_waiting_time_for_battery_slots,battery_swap_success_ratio,chargers_per_station,charging_deadline_miss_ratio,charging_solver,deadline_miss_ratio,inventory_per_station,max_charging_power_demand_kw,max_charging_power_kw,max_station_total_power_kw,max_total_charging_demand_kw,max_waiting_vehicles_by_station_top5,peak_station_power_kw,reposition_solver,steps,swap_capacity_per_station,total_charging_deadline_misses,total_charging_demand,total_deadline_misses,total_idle_driving_distance,total_idle_moves,total_number_of_swaps,total_served,total_swap_arrivals,total_swap_requests,total_unmet_battery_demand,total_waiting_vehicles,waiting_vehicle_slots_by_station_top5,waiting_vehicles_p50,waiting_vehicles_p90,waiting_vehicles_p99
0.19032047089601045,0.8096795291039895,3,0.3554119547657512,gurobi,0.19032047089601045,10,23730.0,18030.0,23330.0,23730.0,"{'161': 5, '141': 4, '191': 4, '262': 4, '22': 3}",110.0,gurobi,96,3,440,18957,291,14863.0,173308,1238,108390,1243,1529,291,291,"{'236': 50, '161': 41, '141': 35, '262': 17, '191': 5}",0.0,5.5,16.39999999999958
