avg_waiting_time_for_battery_slots,battery_swap_success_ratio,chargers_per_station,charging_deadline_miss_ratio,charging_solver,deadline_miss_ratio,effective_horizon,inventory_per_station,max_charging_power_demand_kw,max_charging_power_kw,max_station_total_power_kw,max_total_charging_demand_kw,max_waiting_vehicles_by_station_top5,peak_station_power_kw,reposition_event_no_incumbent_count,reposition_event_optimized_after_retry_count,reposition_event_outcome_counts,reposition_event_retry_count,reposition_event_second_pass_method0_count,reposition_event_status_counts,reposition_idle_cost_weight,reposition_low_energy_swap_bonus,reposition_service_discount_gamma,reposition_solver,reposition_step_no_solution_steps,reposition_step_outcome_counts,reposition_step_runtime_sec_avg,reposition_step_runtime_sec_max,reposition_step_runtime_sec_p95,reposition_step_status_counts,reposition_top_swap_targets,sim_end_hour,sim_start_hour,steps,swap_capacity_per_station,total_charging_deadline_missed_slots,total_charging_deadline_misses,total_charging_demand,total_deadline_misses,total_idle_driving_distance,total_idle_moves,total_number_of_swaps,total_served,total_swap_arrivals,total_swap_requests,total_unmet_battery_demand,total_waiting_vehicles,waiting_vehicle_slots_by_station_top5,waiting_vehicles_p50,waiting_vehicles_p90,waiting_vehicles_p99
0.0,1.0,5,0.2918888577041819,fcfs,0.0,64,6,67290.0,32160.0,37460.0,67290.0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0}",170.0,0,0,"{""optimized"": 64}",0,0,"{""2"": 64}",0.05,0.2,1.0,ideal,0,"{""optimized"": 63}",7.846302668253581,12.01052188873291,10.710338592529297,"{""2"": 63}",3,22,6,64,4,5833,1040,49526,0,22972.0,187712,3563,62125,3563,3563,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0}",0.0,0.0,0.0
